# LAMMPS data file written by OVITO
6144 atoms
1 atom types
-9.7023602 9.7023716 xlo xhi
-41.3437996 41.3437996 ylo yhi
-44.8151016 44.8151016 zlo zhi
0.0 1.22973 0.0 xy xz yz

Atoms

1636 1 -6.4684501 -18.0828991 -17.7481003
1637 1 -4.8919302 -20.6695004 -22.4155998
1638 1 -4.8621002 -18.0837002 -20.5466995
1639 1 -3.2753 -20.6690998 -19.6177006
1640 1 -3.23433 -18.0828991 -17.7481003
1657 1 -8.0810604 -15.4994002 -22.4109001
1658 1 -8.0437403 -12.9146004 -20.5410996
1659 1 -6.4524899 -15.4986 -19.6110001
1660 1 -6.4032302 -12.9139004 -17.7404003
1661 1 -4.84694 -15.4994002 -22.4109001
1662 1 -4.8096199 -12.9146004 -20.5410996
1663 1 -3.21837 -15.4986 -19.6110001
1664 1 -3.1691101 -12.9139004 -17.7404003
1681 1 -8.0449104 -10.3315001 -22.4057007
1682 1 -8.0063105 -7.74791 -20.5361996
1683 1 -6.4075499 -10.3308001 -19.6039009
1684 1 -6.3578401 -7.7476502 -17.7339993
1685 1 -4.8107901 -10.3315001 -22.4057007
1686 1 -4.7721901 -7.74791 -20.5361996
1687 1 -3.17343 -10.3308001 -19.6039009
1688 1 -3.1237199 -7.7476502 -17.7339993
1705 1 -8.0218096 -5.1653299 -22.4018994
1706 1 -7.98704 -2.58251 -20.5333996
1707 1 -6.3792601 -5.16504 -19.5991001
1708 1 -6.3348999 -2.58248 -17.7304993
1709 1 -4.7876902 -5.1653299 -22.4018994
1710 1 -4.7529202 -2.58251 -20.5333996
1711 1 -3.1451399 -5.16504 -19.5991001
1712 1 -3.10078 -2.58248 -17.7304993
1922 1 -8.3905201 -38.7635002 -14.9362002
1924 1 -6.8438002 -38.7643013 -12.1315003
1926 1 -5.1564002 -38.7635002 -14.9362002
2816 1 -2.6973701 -12.9667998 -0.928681
1928 1 -3.60968 -38.7643013 -12.1315003
2815 1 -2.9076 -15.5425997 -2.78987
2814 1 -4.4593201 -12.9484998 -3.7267301
2813 1 -4.6339998 -15.5136004 -5.5998602
2812 1 -5.93149 -12.9667998 -0.928681
2811 1 -6.1417198 -15.5425997 -2.78987
2810 1 -7.69344 -12.9484998 -3.7267301
2809 1 -7.8681202 -15.5136004 -5.5998602
1945 1 -8.3187599 -36.1813011 -16.8057003
1946 1 -8.3474302 -33.600399 -14.9438
1947 1 -6.7530799 -36.1831017 -14.0019999
1948 1 -6.7878299 -33.6026993 -12.1428003
1949 1 -5.08464 -36.1813011 -16.8057003
1950 1 -5.1133099 -33.600399 -14.9438
1951 1 -3.51896 -36.1831017 -14.0019999
1952 1 -3.55371 -33.6026993 -12.1428003
1969 1 -8.2715197 -31.0149002 -16.8153
1970 1 -8.2680397 -28.4309006 -14.9546004
1971 1 -6.6915398 -31.0174007 -14.0165005
1972 1 -6.6835599 -28.4328995 -12.1597996
1973 1 -5.0373998 -31.0149002 -16.8153
1974 1 -5.0339198 -28.4309006 -14.9546004
1975 1 -3.4574201 -31.0174007 -14.0165005
1976 1 -3.44944 -28.4328995 -12.1597996
1993 1 -8.2020998 -25.8428002 -16.8230992
1994 1 -8.1677904 -23.2558003 -14.9582996
1995 1 -6.60109 -25.844101 -14.0286999
1996 1 -6.5523701 -23.2558003 -12.1659002
1997 1 -4.96798 -25.8428002 -16.8230992
1998 1 -4.93367 -23.2558003 -14.9582996
1999 1 -3.3669701 -25.844101 -14.0286999
2000 1 -3.31825 -23.2558003 -12.1659002
2017 1 -8.1240902 -20.6686993 -16.8209
2018 1 -8.06843 -18.0820007 -14.9499998
2019 1 -6.5005298 -20.6679993 -14.0254002
2020 1 -6.4250999 -18.0813007 -12.1525002
2021 1 -4.8899698 -20.6686993 -16.8209
2022 1 -4.8343101 -18.0820007 -14.9499998
2023 1 -3.2664101 -20.6679993 -14.0254002
2024 1 -3.19098 -18.0813007 -12.1525002
2041 1 -8.0523796 -15.4976998 -16.8111
2042 1 -7.98804 -12.9137002 -14.9393998
2043 1 -6.41049 -15.4972 -14.0109997
2044 1 -6.3270602 -12.9147998 -12.1379004
2045 1 -4.8182602 -15.4976998 -16.8111
2046 1 -4.7539201 -12.9137002 -14.9393998
2047 1 -3.1763699 -15.4972 -14.0109997
2048 1 -3.0929401 -12.9147998 -12.1379004
2065 1 -7.99715 -10.3304997 -16.8019009
2066 1 -7.9340702 -7.7481299 -14.9314004
2067 1 -6.3435102 -10.3311005 -13.9992
2068 1 -6.2646799 -7.7501402 -12.1285
2069 1 -4.7630301 -10.3304997 -16.8019009
2070 1 -4.6999502 -7.7481299 -14.9314004
2071 1 -3.10939 -10.3311005 -13.9992
2072 1 -3.03056 -7.7501402 -12.1285
2089 1 -7.96313 -5.1651001 -16.7959996
2090 1 -7.9074998 -2.58281 -14.9273996
2091 1 -6.3035402 -5.1659398 -13.9926996
2092 1 -6.2351499 -2.58376 -12.1246004
2093 1 -4.7290101 -5.1651001 -16.7959996
2094 1 -4.6733799 -2.58281 -14.9273996
2095 1 -3.0694201 -5.1659398 -13.9926996
2096 1 -3.00103 -2.58376 -12.1246004
2306 1 -8.5503903 -38.7638016 -9.3256197
2308 1 -7.0482402 -38.7597008 -6.5198202
2310 1 -5.3162699 -38.7638016 -9.3256197
2312 1 -3.8141201 -38.7597008 -6.5198202
2329 1 -8.4345598 -36.1842995 -11.1969996
2330 1 -8.4781103 -33.6030998 -9.3413096
2331 1 -6.8996802 -36.1825981 -8.3905296
2332 1 -6.9572402 -33.5974999 -6.53861
2333 1 -5.2004399 -36.1842995 -11.1969996
2334 1 -5.24399 -33.6030998 -9.3413096
2335 1 -3.66556 -36.1825981 -8.3905296
2336 1 -3.72312 -33.5974999 -6.53861
2353 1 -8.3539801 -31.0196991 -11.2180996
2354 1 -8.3397503 -28.4342003 -9.36796
2355 1 -6.79353 -31.0198994 -8.41961
2356 1 -6.7701702 -28.4325009 -6.5802598
2357 1 -5.1198602 -31.0196991 -11.2180996
2358 1 -5.1056299 -28.4342003 -9.36796
2359 1 -3.5594101 -31.0198994 -8.41961
2360 1 -3.5360501 -28.4325009 -6.5802598
2377 1 -8.2353802 -25.8451004 -11.2364998
2378 1 -8.1666002 -23.2555008 -9.3778
2379 1 -6.63658 -25.8454 -8.4461403
2380 1 -6.53967 -23.2553997 -6.5963302
2381 1 -5.0012598 -25.8451004 -11.2364998
2382 1 -4.93248 -23.2555008 -9.3778
2383 1 -3.4024601 -25.8454 -8.4461403
2384 1 -3.3055501 -23.2553997 -6.5963302
2401 1 -8.1050196 -20.6671009 -11.2312002
2402 1 -8.0021801 -18.0818005 -9.3549605
2403 1 -6.46626 -20.6667004 -8.4376898
2404 1 -6.3234301 -18.0862999 -6.5559502
2405 1 -4.8709002 -20.6671009 -11.2312002
2406 1 -4.7680602 -18.0818005 -9.3549605
2407 1 -3.2321401 -20.6667004 -8.4376898
2408 1 -3.0893099 -18.0862999 -6.5559502
2425 1 -7.9921298 -15.4979 -11.2098999
2426 1 -7.88449 -12.9188004 -9.3352804
2427 1 -6.3244901 -15.5017004 -8.4067602
2428 1 -6.1863298 -12.9291 -6.5310302
2429 1 -4.7580099 -15.4979 -11.2098999
2430 1 -4.6503701 -12.9188004 -9.3352804
2431 1 -3.0903699 -15.5017004 -8.4067602
2432 1 -2.95221 -12.9291 -6.5310302
2449 1 -7.9123502 -10.3338003 -11.1959
2450 1 -7.8156801 -7.7546802 -9.3256197
2451 1 -6.2322898 -10.3401003 -8.3917904
2452 1 -6.1168699 -7.7622299 -6.5236302
2453 1 -4.6782298 -10.3338003 -11.1959
